city,Date,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
Kadapa,2026-11-02,78.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,78.0,Satisfactory
Kadapa,2026-11-02,109.33222591362126,117.8202614379085,24.0,3.0,45.2015873015873,19.0,14.0,24.0,Good
Kadapa,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,30.0,16.723642172523963,27.34380165289256,30.0,Good
Kadapa,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,30.0,16.723642172523963,27.34380165289256,30.0,Good
Kadapa,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,14.0,Good
Kadapa,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,14.0,Good
Kadapa,2026-12-02,109.33222591362126,81.0,29.76982892690513,4.0,28.0,16.723642172523963,27.34380165289256,81.0,Satisfactory
Kadapa,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,4.0,45.2015873015873,16.723642172523963,14.0,14.0,Good
Kadapa,2026-12-02,92.0,117.8202614379085,29.76982892690513,4.0,45.2015873015873,16.723642172523963,27.34380165289256,92.0,Satisfactory
Kadapa,2026-12-02,92.0,117.8202614379085,23.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,92.0,Satisfactory
Kadapa,2026-12-02,93.0,82.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,93.0,Satisfactory
Kadapa,2026-12-02,97.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,97.0,Satisfactory
Kadapa,2026-12-02,102.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,102.0,Moderate
Kadapa,2026-12-02,109.33222591362126,87.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,87.0,Satisfactory
Kadapa,2026-12-02,109.33222591362126,86.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,86.0,Satisfactory
Kadapa,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,17.0,27.34380165289256,17.0,Good
Kadapa,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,17.0,14.0,17.0,Good
Kadapa,2026-12-02,109.33222591362126,83.0,29.76982892690513,5.906194690265487,45.2015873015873,17.0,27.34380165289256,83.0,Satisfactory
Kadapa,2026-12-02,94.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,94.0,Satisfactory
Kadapa,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,17.0,27.34380165289256,17.0,Good
Rajamahendravaram,2026-08-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,31.0,31.0,Good
Rajamahendravaram,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,27.0,16.723642172523963,27.34380165289256,27.0,Good
Rajamahendravaram,2026-09-02,97.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,97.0,Satisfactory
Rajamahendravaram,2026-09-02,109.33222591362126,117.8202614379085,25.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,25.0,Good
Rajamahendravaram,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,23.0,23.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,107.0,29.76982892690513,6.0,45.2015873015873,11.0,27.34380165289256,107.0,Moderate
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,26.0,5.906194690265487,45.2015873015873,11.0,17.0,26.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,15.0,15.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,6.0,45.2015873015873,16.723642172523963,27.34380165289256,6.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,27.0,5.906194690265487,45.2015873015873,11.0,27.34380165289256,27.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,28.0,5.906194690265487,31.0,16.723642172523963,27.34380165289256,31.0,Good
Rajamahendravaram,2026-10-02,109.33222591362126,117.8202614379085,28.0,6.0,45.2015873015873,16.723642172523963,27.34380165289256,28.0,Good
